GEO_ID_2,GEO_ID,MSA,POP_M_15_19,PER_M_15_19_MAR,PER_M_15_19_WID,PER_M_15_19_DIV,PER_M_15_19_SEP,PER_M_15_19_UNMAR,POP_M_20_34,PER_M_20_34_MAR,PER_M_20_34_WID,PER_M_20_34_DIV,PER_M_20_34_SEP,PER_M_20_34_UNMAR,POP_M_35_44,PER_M_35_44_MAR,PER_M_35_44_WID,PER_M_35_44_DIV,PER_M_35_44_SEP,PER_M_35_44_UNMAR,POP_M_45_54,PER_M_45_54_MAR,PER_M_45_54_WID,PER_M_45_54_DIV,PER_M_45_54_SEP,PER_M_45_54_UNMAR,POP_M_55_64,PER_M_55_64_MAR,PER_M_55_64_WID,PER_M_55_64_DIV,PER_M_55_64_SEP,PER_M_55_64_UNMAR,POP_M_65_OVER,PER_M_65_OVER_MAR,PER_M_65_OVER_WID,PER_M_65_OVER_DIV,PER_M_65_OVER_SEP,PER_M_65_OVER_UNMAR,POP_F_15_19,PER_F_15_19_MAR,PER_F_15_19_WID,PER_F_15_19_DIV,PER_F_15_19_SEP,PER_F_15_19_UNMAR,POP_F_20_34,PER_F_20_34_MAR,PER_F_20_34_WID,PER_F_20_34_DIV,PER_F_20_34_SEP,PER_F_20_34_UNMAR,POP_F_35_44,PER_F_35_44_MAR,PER_F_35_44_WID,PER_F_35_44_DIV,PER_F_35_44_SEP,PER_F_35_44_UNMAR,POP_F_45_54,PER_F_45_54_MAR,PER_F_45_54_WID,PER_F_45_54_DIV,PER_F_45_54_SEP,PER_F_45_54_UNMAR,POP_F_55_64,PER_F_55_64_MAR,PER_F_55_64_WID,PER_F_55_64_DIV,PER_F_55_64_SEP,PER_F_55_64_UNMAR,POP_F_65_OVER,PER_F_65_OVER_MAR,PER_F_65_OVER_WID,PER_F_65_OVER_DIV,PER_F_65_OVER_SEP,PER_F_65_OVER_UNMAR
34060,310M100US34060,"Morgantown, WV Metro Area",6241,0.2,0,0,0,99.8,19997,21.5,0,3.3,0.4,74.8,7876,58.2,0.2,15.2,2.4,24,8095,68.3,0.4,14.7,2.2,14.4,6856,72.1,1.8,16.6,2,7.5,6289,73.6,15.7,6.7,0.8,3.1,5629,1.1,0,0.9,0,98,16811,30.3,0.1,4.6,1.7,63.2,6995,64.5,2.3,15.5,2.1,15.6,8054,69.9,3.1,16.1,1.8,9.1,6751,71,9.7,14.6,1.4,3.4,8283,43.4,47.4,6.3,0,2.9
34100,310M100US34100,"Morristown, TN Metro Area",4738,0.8,0,0,0,99.2,12218,40.5,0,6.4,1.9,51.2,9216,71.9,0.4,13.4,2.1,12.2,9536,68,2.1,19.5,1.5,8.8,8317,70.4,2.9,19.8,1.5,5.4,9071,75.5,11.2,10.6,0.6,2.2,4877,2.3,0,0.4,0,97.3,11388,50.6,0,10.6,4.1,34.7,9477,69.4,1.9,17.5,3.6,7.7,10006,65.5,5.8,19.8,4.4,4.5,8985,66.3,12.1,19,1.3,1.3,11546,41.4,42.8,11.3,0.5,4
34580,310M100US34580,"Mount Vernon-Anacortes, WA Metro Area",4309,4,0,0,0,96,10322,41,0.1,4.2,0.5,54.2,7270,63.8,1.2,10.9,2.8,21.3,8169,68.3,0.4,18.3,1.8,11.2,7466,73.1,2.2,19.2,1.1,4.4,8175,75,11.5,9.5,0.7,3.3,3966,2.5,1.5,0,0,95.9,9792,46.2,0.2,6,1.5,46.1,7156,66.9,0.5,16.5,4.2,11.8,8560,66.8,2.2,21.7,1.6,7.7,7893,68.2,8.9,18.4,1.7,2.7,9720,48.2,37.7,11.7,0.8,1.6
34620,310M100US34620,"Muncie, IN Metro Area",5306,0,0,0.3,0,99.7,13976,22.9,0.3,4.2,1.5,71.1,6670,63,0.4,17.6,1.9,17,7338,62,2.2,22.2,1,12.6,6175,71.9,3.6,19,1.8,3.8,7073,75.7,10.9,8.8,0.5,4.2,5857,0.2,0,0.2,0,99.7,14434,27.4,0.1,5.7,1,65.8,6762,56.4,0.8,23.5,3.5,15.9,7768,63.4,3.2,22.2,2.8,8.4,6968,68.1,8.9,18.8,0.7,3.5,9603,43.9,41.1,12.9,0.3,1.9
34740,310M100US34740,"Muskegon-Norton Shores, MI Metro Area",6840,0.5,0,0.1,0,99.4,16467,34.4,0.2,4.5,1.9,59.1,11736,58.9,0.3,17.1,1.8,21.9,13147,59.2,1.3,22.3,2.3,14.9,9871,70,1.5,18.4,2.4,7.7,9770,74.2,14,8,0.4,3.4,6315,0.8,0,0.4,0,98.8,15846,42.1,0.7,6.7,1.6,48.9,10850,62.8,1.3,17.9,2.4,15.5,13155,65.3,3.1,21,1.2,9.4,10364,63.5,7.9,20,1.1,7.6,13028,44.5,38.2,13.2,0.6,3.5
34820,310M100US34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",8159,0.9,0,0,0.4,98.7,25844,30.3,0.2,3.8,2.3,63.3,16832,61.9,1,13.4,4.2,19.5,17129,68,0.7,15.5,3.4,12.3,17097,75.6,3.6,13,3,4.8,19164,78.4,10.6,8.7,0.8,1.5,7693,1.8,0.4,0.5,0,97.3,24822,36.4,0.3,6.3,2.6,54.3,16788,61.9,2,13.9,6.9,15.2,18752,64,4.5,19,5.6,6.9,19542,67.3,9.5,16.5,3,3.8,22742,48.9,38.3,9,1.4,2.4
34900,310M100US34900,"Napa, CA Metro Area",4720,0.3,0.3,0,0,99.4,12985,32.7,0,1.5,1.3,64.4,9034,71.8,0.7,7.7,3.4,16.5,9892,68,0.9,14.1,1.7,15.3,8234,72,2.3,16,2.3,7.3,8804,70.3,12.9,11.4,0.7,4.7,4528,1.8,1.6,1.2,0,95.4,11490,43.5,0.1,3.7,1.6,51,9001,67.7,2,13.5,2.6,14.2,10049,64.1,2.2,20.9,2.8,10,8533,63.2,6.6,22.9,1,6.3,11217,40.9,41.6,13.6,1,2.9
34940,310M100US34940,"Naples-Marco Island, FL Metro Area",9282,0.5,0,0.4,0.2,98.9,25476,28.4,0,2.1,1.4,68.1,18872,63.2,0.4,10.6,2.8,23,19427,63.8,1,22.4,2.8,10.1,19186,73.9,3.6,15.8,0.6,6,38049,80.2,8.9,7.8,0.8,2.3,8329,1.7,0,0,0.7,97.6,22317,39.1,0.1,6.9,4.2,49.8,18726,64.1,0.4,16.8,4.7,14,20436,63.3,3.7,18.9,2.3,11.9,23432,64.6,7.5,20.8,2.1,4.9,41498,57.2,31.4,8.4,0.6,2.5
34980,310M100US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",54509,1,0,0,0.1,98.9,166188,36.1,0.1,4.4,1.7,57.7,114466,65.6,0.3,13.6,2.4,18.1,110154,67.6,1,17.1,2.3,12,80138,74.5,2,15.4,1.9,6.2,67618,73.4,12.2,10,0.5,3.8,51310,1.4,0.1,0.1,0.1,98.3,170942,41.2,0.3,6.1,2.1,50.3,115693,65.6,1.1,15.3,3.9,14.1,115624,63.1,3.1,20.7,3.4,9.7,85452,62.3,8.8,21.2,1.9,5.8,93417,40,43.2,12.5,0.7,3.6
35300,310M100US35300,"New Haven-Milford, CT Metro Area",31973,0.3,0,0,0.1,99.6,80536,26.6,0.1,1.9,0.7,70.7,58368,65,0.4,10.1,1.5,23.1,63429,66.6,0.8,15.1,1.7,15.8,47387,70.8,2.6,14.8,1.3,10.4,49524,68,16.4,8.7,1.1,5.8,30861,1,0,0,0.1,98.9,82878,31.3,0.1,3.2,1.5,63.9,61987,60.8,0.9,13.2,3.2,21.8,67115,62,2.4,19.3,3.3,13,52385,60.9,7.1,20.4,2,9.6,71538,36.7,44.5,10.4,0.9,7.5
35380,310M100US35380,"New Orleans-Metairie-Kenner, LA Metro Area",39126,0.9,0.1,0,0,99,111186,26.4,0.2,3.3,1.6,68.5,74035,58.2,0.6,12.2,2.8,26.2,84011,60.8,1.2,17.8,3,17.2,64613,67.7,3.1,17.3,2.5,9.3,55945,66.4,15.8,9.9,1.3,6.5,38396,1.3,0.1,0.1,0.1,98.4,114232,31.7,0.2,5.1,2.6,60.4,76293,58.6,0.9,13.9,4.6,21.9,87287,57.1,4.2,20.2,3.7,14.9,69051,56.5,11.1,20.7,2.6,9,77319,35.3,47.1,11.6,1,5
35620,310M100US35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",653726,0.8,0.1,0,0.1,98.9,1914925,26.1,0.1,1.4,1,71.4,1342093,63.5,0.3,6.6,2.7,27,1323437,67.7,0.9,10.1,3.1,18.2,965605,71.4,2.4,11.1,3.1,12.1,980913,68.3,14.1,7.7,2.2,7.7,619181,1,0.2,0.1,0.2,98.6,1966521,32.4,0.2,2.4,2,63,1413627,61.4,0.9,9.5,4.7,23.4,1424893,60.6,3.1,14.6,5.2,16.5,1107051,56.8,9.2,17.3,4.3,12.4,1431188,35.2,43.2,10.5,2.2,9
35660,310M100US35660,"Niles-Benton Harbor, MI Metro Area",5900,0.8,0,0,0,99.2,12826,33.7,0.1,3.9,1.2,61.1,9885,63.3,0.7,11.7,1.6,22.7,11974,69,1.1,14.1,2.1,13.7,9689,73.5,1.5,15.8,1.7,7.5,10533,70.5,15.2,8.8,1,4.6,5478,1,0,0,0,99,13240,37.5,0.1,6.3,2.5,53.6,10435,60.7,1.7,14.6,5.1,17.8,12244,66.6,2,18.1,3.4,9.8,10327,64.3,7.6,19.5,2.4,6.3,14178,42.4,43.2,10.6,0.7,3.1
35840,310M100US35840,"North Port-Bradenton-Sarasota, FL Metro Area",18899,0.8,0.1,0,0.3,98.7,47861,30.2,0.2,4.6,1.6,63.4,38712,62,0.5,15,2.6,19.9,45441,61.5,1,21.8,2.7,13.1,45877,70.3,2.1,18.7,1.6,7.3,84561,74.7,12.4,8.1,0.8,3.9,17867,1.5,0,0.2,0.5,97.8,46389,40.2,0.4,6.2,3.3,49.9,40052,62.6,0.8,18.9,4.3,13.4,49544,59,3.5,24.8,3,9.8,54413,65.3,7.3,21.2,1.8,4.4,101596,48.5,37.1,10.5,0.4,3.4
35980,310M100US35980,"Norwich-New London, CT Metro Area",9941,1.2,0,0,0,98.8,27191,28.7,0,3.8,0.5,66.9,19214,65,0.5,12,2.5,20,21865,66.4,0.3,16.6,1.8,14.8,16257,72.9,1.6,16.2,1,8.4,16067,71.2,14.6,9.5,0.4,4.3,8983,1.7,0.7,0,0.2,97.4,23607,38.1,0.2,5.7,1.7,54.3,19816,65.9,1.1,15.2,3.2,14.6,22149,67.1,2,20.8,1.7,8.4,16768,68,7.5,15.8,1.9,6.8,21335,43.8,38.9,12.2,1,4.1
36100,310M100US36100,"Ocala, FL Metro Area",9871,1.9,0.5,0,0,97.6,23034,33.4,0.1,5.5,1.2,59.7,18113,60,0.6,17.1,2.8,19.5,20342,65.3,0.8,18.2,3.5,12.3,20852,71.8,3.5,16.1,2,6.5,37956,77.8,10.6,9.1,0.7,1.7,9331,1.4,0,0.1,0.3,98.2,24185,41.9,0.8,6.7,2.8,47.8,19238,61.6,1.2,19.4,4.9,12.9,23019,63.9,3.7,20.1,2.9,9.3,25196,65.4,11.6,17.6,1.5,4,43172,52.9,34.4,9.6,0.6,2.5
36140,310M100US36140,"Ocean City, NJ Metro Area",3316,0.4,0,0,0,99.6,7369,34.7,0,1.6,0.4,63.3,5653,65.6,0,12.2,1.8,20.3,7474,72,1.4,13.2,1.4,12,7036,77.8,2.6,10.8,1.3,7.5,8900,74.2,12,8,0.5,5.2,2954,1.6,0,0,0,98.4,6651,45.6,0,4.3,1.7,48.3,5880,63.1,0.6,18.7,2.3,15.2,7993,69.6,2.8,18.1,1.3,8.3,7786,67.8,7.2,18.5,0.9,5.6,11643,46.9,41.3,7.3,0.9,3.6
36220,310M100US36220,"Odessa, TX Metro Area",5406,0.8,0.1,0.2,0.4,98.5,14791,40.1,0.1,5.5,3.3,51,7829,62.5,0.3,17.3,3.2,16.7,8758,67.9,2.6,17.6,5.5,6.5,6249,72.7,3.2,17.7,1.9,4.5,5862,69,17.9,10.4,1.8,1,5265,3.7,0,0.9,0,95.3,14669,45.7,0.4,9.4,4.6,39.9,8307,58.9,2.2,18.8,7,13.1,9113,64.2,4.2,19.1,5.6,6.9,6423,63.3,9.9,20,4.5,2.4,7930,42,43.8,11.5,1.4,1.2
36260,310M100US36260,"Ogden-Clearfield, UT Metro Area",21656,0.7,0,0.2,0.1,99,61091,53,0.3,4.9,1,40.8,32436,76.3,0.5,12.8,1.2,9.2,31762,78,1,13.5,1.5,6,21959,81.8,1.7,11.2,1.3,3.9,20922,79.4,11.7,6.9,0.6,1.4,20038,2.1,0.2,0,0.2,97.4,59571,61.7,0.1,6.3,2,29.8,32207,74.8,0.9,13,3.1,8.2,31768,72.9,2.6,16.5,2.3,5.6,22533,71.6,6.4,16.4,0.9,4.7,25941,51.8,36,10,0.3,1.9
36420,310M100US36420,"Oklahoma City, OK Metro Area",44057,1.2,0.2,0.1,0,98.5,138043,37.6,0.2,5.6,1.6,55,78901,63.7,0.7,15.1,3,17.5,84651,66.5,1.5,18.9,2.4,10.7,63628,73.1,3,16.8,1.2,5.9,59948,72.8,12.8,10.8,1.4,2.3,42519,2.4,0.1,0,0.3,97.1,135392,44.3,0.3,7.2,3,45.1,79397,64.3,1.4,17.8,4.4,12,87905,63.3,3.4,21.4,3.4,8.5,68797,61.8,9.6,23.1,1.4,4.1,81179,41.7,42.4,12.9,0.6,2.4
36500,310M100US36500,"Olympia, WA Metro Area",8764,1.1,0,0,0.1,98.7,23656,36,0.2,4,1.5,58.4,16335,65.7,0.4,13.5,2.3,18.1,17586,68,1.2,18.7,1.8,10.3,15174,73.9,2,16.2,1.9,6,13378,75.2,12.6,9.3,0,2.9,8043,1.4,0,0,0.6,98,24292,43.7,0.4,7.7,2,46.2,16953,64.8,0.7,18.4,2.7,13.3,19364,67.8,2.2,19.7,1.8,8.6,16859,64.2,6.8,23,1.6,4.4,17144,46.6,37,14,0.3,2.1
36540,310M100US36540,"Omaha-Council Bluffs, NE-IA Metro Area",30588,1,0,0.1,0,98.9,90679,37.1,0,3.6,1.5,57.8,57965,68.4,0.3,10.5,1.6,19.2,59836,70.3,0.7,14.7,1.8,12.5,43662,75,1.7,14.6,1.1,7.7,39245,73,13.4,8.8,0.7,4.2,29061,1.6,0.2,0,0,98.1,90122,44.2,0.1,5.2,1.9,48.5,57646,68.8,0.9,13.8,3.1,13.4,61635,67.3,2.4,18,2.4,9.9,46074,66.2,7.2,19.3,1.1,6.2,53183,41.4,41.6,10.6,0.4,6
36740,310M100US36740,"Orlando-Kissimmee-Sanford, FL Metro Area",78855,1,0.1,0,0.1,98.8,228160,29.6,0.2,3.9,1.6,64.8,149994,63.4,0.4,11.7,2.9,21.6,144681,66.6,0.7,16.3,2.6,13.7,102830,72.7,2.5,15.6,2.6,6.7,109128,75.2,11.8,9.1,1.3,2.7,74769,1.8,0.1,0,0.1,98,226712,36.9,0.3,5.8,3.1,53.9,153863,62.9,1.2,15.9,4.9,15.1,151721,62.7,3,20.6,3.8,9.7,115973,60.8,8.5,21.9,3.2,5.5,140298,44.2,38.9,12.3,1.1,3.5
36780,310M100US36780,"Oshkosh-Neenah, WI Metro Area",6146,0.5,0,0.2,0,99.3,18545,27.1,0,5,0.8,67.1,11742,60.9,0.3,13.6,2.2,23,12920,62.9,0.7,17.6,1.4,17.5,9334,73.8,1.6,14.2,1.3,9.2,9150,72.2,15.9,7.1,1,3.8,5942,1.9,0.2,0,0,97.9,16838,35.8,0.1,5.5,1.3,57.2,10863,68.6,0.3,16.5,2.9,11.7,12252,66.7,2.2,20.9,1.2,9,9141,70.8,7.1,15.9,0.5,5.6,12317,43.9,42,8,0.3,5.9
36980,310M100US36980,"Owensboro, KY Metro Area",4194,2.1,0,0.1,0.2,97.5,9863,38.4,0,6.1,0.8,54.7,7587,59.7,0.8,18.5,1.6,19.4,8308,70.2,0.6,17.6,2.5,9.1,6622,72.9,3.3,16.2,1.8,5.9,6862,74.4,13.9,8.3,0.7,2.7,3714,1.2,0,0,0,98.8,10212,44,0.6,9.8,4.8,40.8,7647,61.8,0.9,22.7,4.1,10.5,8712,66.2,2.1,20.8,3.4,7.4,7087,65.3,11.4,16.2,2.2,4.8,9595,41.9,43,9.3,0.3,5.5
37100,310M100US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",33229,1.1,0,0,0.1,98.8,81581,30.8,0.2,1.9,1.2,66,57183,69.3,0.2,10,2,18.5,59797,72.9,0.8,12.4,2.2,11.7,42385,75.3,1.5,14.3,1.5,7.3,39613,72.9,12.5,10.4,1,3.2,30911,1.4,0,0,0.2,98.3,75542,40.7,0.3,4.6,1.8,52.6,57657,71.6,0.8,12.2,3.1,12.3,61679,67.4,2.5,18.4,2.8,8.8,44730,64.8,7.4,19.1,2.3,6.4,51689,42.8,38.3,15.3,1,2.6
37340,310M100US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",18409,0.4,0.3,0,0.5,98.7,42250,28.9,0.4,4.4,1,65.2,33169,61.5,0.9,13.9,2,21.8,43563,64.1,0.9,20,2.4,12.5,34010,70.8,1.8,19.5,1.5,6.5,48437,72,14.1,10.2,1,2.6,16767,1.8,0,0.2,0.2,97.8,40325,37.9,0.4,7.2,4,50.5,34658,64.5,1.2,18.9,3.8,11.6,45238,65,2.9,21.8,2.4,7.8,36652,65.8,8.7,18.7,1.8,5,59226,46.2,38.8,12.1,0.7,2.2
37380,310M100US37380,"Palm Coast, FL Metro Area",2846,0,0,0,0,100,5900,29.1,0,4.1,0.8,66,5305,68.7,0,12.5,1.5,17.3,5694,72,1.1,14.1,1.9,10.8,6637,76.7,2.2,15.1,0.8,5.3,10325,80.7,8.4,6.9,1.2,2.8,2676,1.7,0,0,2.4,95.9,6189,38.1,2.1,9.5,3.5,46.7,5747,64.3,1.8,13.3,3.6,16.9,6493,73.6,3.7,13.8,3.1,5.7,7697,66.6,10.8,18.9,1,2.7,11324,54.3,36,7.4,0.2,2.1
37460,310M100US37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",5883,2.5,0,0,0.5,97,16787,35,0.1,5.5,3,56.5,11500,63.3,0.2,14.6,4.6,17.3,12661,62.3,1.2,21.4,2.4,12.7,9745,72,2.2,18.6,1.3,5.9,10456,74.6,11.6,11.2,0.9,1.8,5349,4.9,0,0,0.5,94.6,16064,41.9,1.2,9.1,3.6,44.2,11271,67.4,1.2,16.5,4.4,10.5,13078,65.3,2.9,23.5,1.8,6.5,10164,65.4,10.2,19,2.2,3.2,13085,42.9,41.4,13,0.7,2
37620,310M100US37620,"Parkersburg-Marietta-Vienna, WV-OH Metro Area",5445,0.4,0,0,0,99.6,13439,36.6,0.2,7.4,1.5,54.4,10626,63.1,0.9,15.7,2.9,17.4,12618,66.4,0.7,21,1.8,10.1,10555,77.7,1.1,15.5,0.8,4.8,11504,73.9,14.7,7.4,0.4,3.6,5306,1.9,0,0,0,98.1,13648,43.5,0.3,10.9,3.7,41.6,10805,65.6,1.9,18.8,2.3,11.4,12977,72,2.4,18,1.8,5.7,11267,66.7,9.1,17.5,1.1,5.6,15356,42.6,44,10.6,0.2,2.6
37700,310M100US37700,"Pascagoula, MS Metro Area",6044,0.5,0,0,0.1,99.4,15153,36,0,6.3,3.6,54.1,11037,67.1,0.2,13.1,4.2,15.3,11923,65.9,1.6,17.9,2.5,12,9167,70.4,2.6,20,1.3,5.6,8369,73.3,14.7,9.6,0.4,2,5894,3.7,0,0,0.3,95.9,14955,45.8,0.5,7.1,3.1,43.4,11154,61.9,1.4,18,4.3,14.4,11822,63.4,1.9,21.1,3.8,9.8,9319,67.3,10.5,14.7,2.8,4.7,10567,42.5,42,11.6,1.5,2.4
37860,310M100US37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",18582,1.5,0.2,0,0.1,98.1,47361,31.9,0.2,4.1,2.3,61.4,29099,60,0.4,14.1,3.8,21.7,33114,63.7,1.2,19.3,2,13.9,25476,71,2.4,18.2,1.5,7,26174,72.5,13.9,9.6,1.3,2.7,16293,2.1,0,0,0,97.9,42887,39.6,0.2,6.1,4.1,50,29204,63.4,0.8,16.1,6,13.7,33743,58.9,4.1,23.4,4.2,9.4,27379,63,10.5,19.6,2,4.9,33874,45.4,39.2,12.6,0.7,2.2
37900,310M100US37900,"Peoria, IL Metro Area",13224,0.3,0.1,0,0,99.6,35750,33.6,0,4,1.1,61.4,24016,65.2,0.1,14.4,1.8,18.5,26726,67.6,1.3,17.1,1.5,12.5,22110,76,2.3,15.7,1.2,4.8,23305,74.6,13.8,7.4,0.6,3.6,13193,0.9,0.1,0,0,99,35118,41.4,0.1,6.5,1.4,50.5,24256,67,0.5,17,3.1,12.4,28074,67.3,2.3,18.7,2.4,9.3,23330,70,7.4,16.2,1,5.4,31863,42.8,43.4,9.3,0.5,4
37980,310M100US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",223493,0.6,0,0,0.1,99.2,573883,26,0.1,2,1,71,401350,64,0.4,8.4,2.8,24.4,435182,65.7,1.1,12.1,3.1,17.9,316363,70.2,2.7,13.2,2.8,11.1,317600,67.3,15.8,8.1,1.8,7,214803,0.8,0.1,0,0.1,98.9,588495,31.2,0.2,2.6,1.8,64.1,424702,62.6,1.1,10.5,4.1,21.7,464780,61.2,3.3,15.6,4.3,15.7,350846,58.9,9.4,18.1,3,10.6,457221,35.8,45.5,10.4,1.5,6.8
38060,310M100US38060,"Phoenix-Mesa-Glendale, AZ Metro Area",150320,1.4,0.1,0.1,0,98.3,452767,34.8,0.2,3.9,1,60.2,292636,62.8,0.4,12.6,2.1,22.2,260641,64.9,1,17.6,2.1,14.4,195261,71.5,2.5,17.7,1.3,7,215232,75.6,11.6,9.1,0.9,2.8,139539,2.6,0.1,0.2,0.2,96.9,427762,44,0.3,6,2.1,47.6,281316,63.9,1.1,15.4,3.3,16.2,265823,62.8,2.9,21.6,2.8,9.8,216486,62.6,7.8,22.2,1.8,5.6,268189,47.5,36,12.9,0.7,2.9
38220,310M100US38220,"Pine Bluff, AR Metro Area",4164,0.5,0.3,0.7,0,98.5,11065,21.1,0.1,8.5,1.8,68.5,6748,50.2,0.4,19.2,6.2,24,7550,57.3,0.6,21.8,3.2,17.1,6015,64.5,4.2,20.8,3.2,7.3,5490,68.3,15,11.3,1.9,3.5,3886,1,0,0,0,99,9517,26.9,1,7.5,3,61.6,6210,49,1.7,18.9,8.6,21.8,7287,56.6,5.1,21.6,5.7,11,6009,58.4,10.7,21.3,3,6.7,7681,36.5,46.5,11.5,1.3,4.3
38300,310M100US38300,"Pittsburgh, PA Metro Area",80785,0.4,0.1,0,0.1,99.5,208702,27.2,0.1,2.4,1,69.3,150369,64,0.4,10,2.6,23,184660,66,1.1,13.8,3,16,146367,72.3,2.7,13.6,2.1,9.3,165728,69.3,15.8,7.7,1.2,5.9,76342,0.8,0.1,0,0,99,205749,34.3,0.2,3.7,2,59.8,155568,64.8,1.1,11.6,4.5,18.1,192750,65.1,2.9,16.2,3.5,12.4,157624,62.9,9.2,16.6,2.1,9.2,241305,39,45.3,8.3,0.7,6.7
38340,310M100US38340,"Pittsfield, MA Metro Area",4715,0,0,0,0,100,10613,21.5,0,2.5,0.8,75.3,8137,56.3,1.1,11.8,2.9,27.8,10184,63.1,0.1,17.4,2.2,17.2,8950,64.3,2.3,18.1,3.4,11.9,10042,63.3,17.1,11.8,1.4,6.4,4686,0,0,0,0.4,99.6,10558,26.4,0,4.6,1.8,67.2,8468,59.8,1.5,17.5,3.5,17.7,10957,61.5,1.7,19.7,4.7,12.4,9451,60.5,7.8,22,1.5,8.2,13992,37.7,43.9,11.4,0.5,6.5
38540,310M100US38540,"Pocatello, ID Metro Area",3450,3.1,0,0,0,96.9,10676,47.9,0.3,4,0.8,47.1,4893,64.4,0,18.8,1.9,14.9,5395,72,2,15,2.4,8.5,4615,77.7,2.1,14.1,1.4,4.7,4279,76.9,10.6,10,0,2.4,3517,5.3,0.1,0,0,94.5,10144,51.7,0.7,5.4,1.8,40.4,5141,70.6,0.9,18.1,1.8,8.6,5588,68.7,2.5,19.1,2.6,7.1,4678,67.8,8.1,19.1,1.6,3.4,5315,47,40,9.9,0.4,2.7
38860,310M100US38860,"Portland-South Portland-Biddeford, ME Metro Area",17557,0.4,0.3,0,0.1,99.2,44198,31.6,0.1,3.9,0.7,63.7,36273,65.9,0.2,12.3,1.7,19.9,41992,69,0.7,16.4,1.7,12.2,32567,72.4,2.1,16.5,1.1,8,30938,73.7,12.3,9.6,0.5,3.9,17106,0.7,0,0,0,99.3,44194,38,0.1,5.9,1.2,54.8,37856,66,1,16.8,2.5,13.7,43801,66.9,2,19.7,2,9.4,34614,64.4,7,20.9,1.2,6.5,42197,43.6,39.1,12.3,0.6,4.3
38900,310M100US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",73539,0.6,0,0,0.1,99.2,230666,34.2,0.1,3.8,1.3,60.6,163518,63.6,0.2,11.9,2.4,22,158072,65,0.7,18.1,2.2,14,123398,71.3,2.1,17.9,1.2,7.6,101544,70.8,12.8,11.5,0.7,4.2,69658,1.6,0,0.1,0.1,98.2,232024,41.6,0.3,5.8,1.9,50.4,159291,65.7,0.7,14.5,3.1,16,160818,64.6,2.3,20.5,2.6,9.9,129916,62.4,6.7,22.8,1.6,6.5,135863,39.8,40.3,15.8,0.8,3.3
38940,310M100US38940,"Port St. Lucie, FL Metro Area",13374,1.2,0,0,0.2,98.6,31763,30.1,0.1,4.1,1.8,63.9,25852,58.9,1.2,12.1,4.6,23.2,28981,60.5,0.8,21.6,2.8,14.3,25275,69.9,2.3,19.7,1.6,6.5,42126,75.2,13,8.2,0.9,2.8,11969,1.4,0,0,0.2,98.5,30021,40.9,0.6,5.8,2.8,49.9,25936,63.5,0.6,17.4,3.9,14.6,30054,62,3.7,21.3,4.4,8.5,28221,66.7,7.4,18.7,2.2,4.9,49332,49.7,37.5,9.9,0.6,2.4
39100,310M100US39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area",28657,0.7,0.2,0,0,99,61110,29.1,0.1,2.1,0.8,67.8,48893,69.2,0.6,8.1,3.3,18.8,53003,70.9,1.1,12.7,3.1,12.2,36686,73.8,2.2,14,2,8,33497,69.4,13.6,8.9,1.5,6.6,25618,0.8,0,0.1,0.2,98.9,56131,37.7,0.1,2.7,1.6,57.9,49454,70.2,1,10.1,4.5,14.2,52348,69.5,2.6,15.6,3.3,9.1,37890,63.6,7.9,17.2,3.2,8.1,44563,40.4,41.3,10.2,1.1,6.9
39140,310M100US39140,"Prescott, AZ Metro Area",6376,1,0,0.2,0.5,98.3,14837,33.9,0,5.5,1.1,59.5,10513,61.6,0.7,13.7,1.8,22.2,14552,60.9,1.1,21.6,3.5,13,16541,68.6,3.4,20.3,0.6,7.1,22526,74.4,11.3,12.1,0.5,1.7,5696,2.7,0,0.2,0.3,96.7,13780,42.3,0.3,7.7,2.2,47.5,11123,61.5,1.3,18.3,3.3,15.6,16105,62.3,3.6,22.1,2.2,9.8,18435,65.9,6.1,22.8,1,4.3,25023,49.9,34.4,12.7,0.4,2.6
39300,310M100US39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",60667,0.6,0.1,0,0.1,99.2,153629,24.9,0.1,2.8,0.9,71.3,111882,63,0.3,10.3,2.7,23.6,118805,64.3,1,16.2,2.5,16,90193,71.3,2.5,14.9,1.7,9.6,91796,67.3,16.4,9.3,1.2,5.8,59506,0.9,0,0,0,99,154620,31.5,0.2,3.7,2.2,62.4,116370,62.3,1.2,14.6,3.6,18.3,126224,62.1,2.9,19.4,3.5,12.1,97106,60,8.6,19.9,2.6,8.9,133881,37.3,44.8,10.3,0.9,6.7
